stock_id,stock_name,market,industry,type
1101,台泥,上市,水泥工業,水泥/電力
1102,亞泥,上市,水泥工業,水泥/電力
1103,嘉泥,上市,水泥工業,水泥/運輸事業/地產/旅館、餐飲
1104,環泥,上市,水泥工業,水泥
1108,幸福,上市,水泥工業,水泥
1109,信大,上市,水泥工業,水泥
1110,東泥,上市,水泥工業,水泥
1201,味全,上市,食品工業,食品加工/飲料相關
1203,味王,上市,食品工業,資產股/食品加工/飲料相關
1210,大成,上市,食品工業,大宗物資/農林漁牧/食品加工
1213,大飲,上市,食品工業,飲料相關
1215,卜蜂,上市,食品工業,農林漁牧/食品加工
1216,統一,上市,食品工業,大宗物資/農林漁牧/食品加工/飲料相關
1217,愛之味,上市,食品工業,食品加工/飲料相關
1218,泰山,上市,食品工業,大宗物資/飲料相關
1219,福壽,上市,食品工業,大宗物資/農林漁牧/食品加工
1220,台榮,上市,食品工業,大宗物資/農林漁牧/食品加工/流通業
1225,福懋油,上市,食品工業,大宗物資/農林漁牧
1227,佳格,上市,食品工業,大宗物資/食品加工
1229,聯華,上市,食品工業,大宗物資/軟體業
1231,聯華食,上市,食品工業,食品加工
1232,大統益,上市,食品工業,大宗物資/食品加工
1233,天仁,上市,食品工業,食品加工/旅館、餐飲
1234,黑松,上市,食品工業,資產股/飲料相關/流通業
1235,興泰,上市,食品工業,農林漁牧
1236,宏亞,上市,食品工業,食品加工
1240,茂生農經,上櫃,農業科技業,農林漁牧
1256,鮮活果汁-KY,上市,食品工業,飲料相關
1258,其祥-KY,上櫃,食品工業,農林漁牧/食品加工
1259,安心,上櫃,觀光事業,旅館、餐飲
1264,德麥,上櫃,食品工業,食品加工/流通業
1268,漢來美食,上櫃,觀光事業,旅館、餐飲
1301,台塑,上市,塑膠工業,石化業/化纖原料/化學工業
1303,南亞,上市,塑膠工業,石化業/化纖原料/化學工業/印刷電路板相關
1304,台聚,上市,塑膠工業,石化業
1305,華夏,上市,塑膠工業,石化業
1307,三芳,上市,塑膠工業,石化業/傳產其他
1308,亞聚,上市,塑膠工業,石化業
1309,台達化,上市,塑膠工業,石化業
1310,台苯,上市,塑膠工業,石化業
1312,國喬,上市,塑膠工業,石化業
1313,聯成,上市,塑膠工業,石化業
1314,中石化,上市,塑膠工業,資產股/化纖原料
1315,達新,上市,塑膠工業,石化業/成衣/資產股/建材
1316,上曜,上市,建材營造業,化學工業/地產
1319,東陽,上市,汽車工業,汽機車零組件
1321,大洋,上市,塑膠工業,石化業/資產股
1323,永裕,上市,塑膠工業,石化業
1324,地球,上市,塑膠工業,化學工業
1325,恆大,上市,塑膠工業,紡織中游
1326,台化,上市,塑膠工業,石化業/化纖原料/化學工業
1336,台翰,上櫃,電子零組件業,電子零件元件
1337,再生-KY,上市,塑膠工業,石化業/傳產其他
1338,廣華-KY,上市,汽車工業,汽車內裝
1339,昭輝,上市,汽車工業,石化業/汽機車零組件
1340,勝悅-KY,上市,塑膠工業,傳產其他
1341,富林-KY,上市,塑膠工業,石化業
1342,八貫,上市,其他業,石化業
1402,遠東新,上市,紡織纖維,成衣/家居用品/控股公司/資產股/化纖原料/紡織中游
1409,新纖,上市,紡織纖維,石化業/資產股/化纖原料
1410,南染,上市,紡織纖維,IC封裝測試/資產股/紡織中游
1413,宏洲,上市,紡織纖維,化纖原料
1414,東和,上市,紡織纖維,資產股/紡織中游/地產
1416,廣豐,上市,其他業,軟體業/資產股/地產
1417,嘉裕,上市,紡織纖維,成衣
1418,東華,上市,紡織纖維,化纖原料
1419,新紡,上市,紡織纖維,成衣/資產股/紡織中游/地產
1423,利華,上市,紡織纖維,資產股/紡織中游
1432,大魯閣,上市,貿易百貨業,休閒娛樂/流通業
1434,福懋,上市,紡織纖維,紡織中游/其他公用事業
1435,中福,上市,其他業,地產
1436,華友聯,上市,建材營造業,地產
1437,勤益控,上市,其他業,成衣/資產股/地產
1438,三地開發,上市,建材營造業,地產
1439,雋揚,上市,紡織纖維,紡織中游
1440,南紡,上市,紡織纖維,資產股/化纖原料/紡織中游
1441,大東,上市,紡織纖維,紡織中游
1442,名軒,上市,建材營造業,地產
1443,立益物流,上市,其他業,運輸事業/地產
1444,力麗,上市,紡織纖維,化纖原料
1445,大宇,上市,紡織纖維,化纖原料/紡織中游
1446,宏和,上市,紡織纖維,資產股/紡織中游/地產
1447,力鵬,上市,紡織纖維,化纖原料/紡織中游
1449,佳和,上市,紡織纖維,紡織中游
1451,年興,上市,紡織纖維,成衣/紡織中游
1452,宏益,上市,紡織纖維,化纖原料
1453,大將,上市,建材營造業,地產
1454,台富,上市,紡織纖維,化纖原料/紡織中游
1455,集盛,上市,紡織纖維,化纖原料
1456,怡華,上市,建材營造業,紡織中游/地產
1457,宜進,上市,紡織纖維,資產股/化纖原料/紡織中游
1459,聯發,上市,紡織纖維,化纖原料
1460,宏遠,上市,紡織纖維,紡織中游
1463,強盛,上市,紡織纖維,紡織中游
1464,得力,上市,紡織纖維,紡織中游
1465,偉全,上市,紡織纖維,紡織中游
1466,聚隆,上市,紡織纖維,化纖原料
1467,南緯,上市,紡織纖維,成衣/資產股/紡織中游
1468,昶和,上市,紡織纖維,紡織中游
1470,大統新創,上市,紡織纖維,紡織中游
1471,首利,上市,電子零組件業,電子零件元件/通訊設備
1472,三洋實業,上市,紡織纖維,營造工程
1473,台南,上市,紡織纖維,成衣
1474,弘裕,上市,紡織纖維,紡織中游
1475,業旺,上市,紡織纖維,化學工業
1476,儒鴻,上市,紡織纖維,成衣/紡織中游
1477,聚陽,上市,紡織纖維,成衣
1503,士電,上市,電機機械,汽機車零組件/資產股/電力設備/設備儀器廠商
1504,東元,上市,電機機械,機械/家電/顯示器/資產股/電力設備
1506,正道,上市,電機機械,汽機車零組件/車用金屬成型
1512,瑞利,上市,汽車工業,汽機車零組件
1513,中興電,上市,電機機械,機械/電力設備/其他公用事業
1514,亞力,上市,電機機械,電力設備
1515,力山,上市,電機機械,機械/運動產業
1516,川飛,上市,其他業,煤
1517,利奇,上市,電機機械,機械
1519,華城,上市,電機機械,電力設備
1521,大億,上市,汽車工業,汽機車零組件
1522,堤維西,上市,汽車工業,汽機車零組件
1524,耿鼎,上市,汽車工業,汽機車零組件
1525,江申,上市,汽車工業,汽機車零組件
1526,日馳,上市,電機機械,機械
1527,鑽全,上市,電機機械,機械
1528,恩德,上市,電機機械,機械/流通業
1529,樂事綠能,上市,電機機械,電力設備/電力公共事業
1530,亞崴,上市,電機機械,機械
1531,高林股,上市,電機機械,機械
1532,勤美,上市,電機機械,機械/汽機車零組件/車用金屬成型/資產股/地產
1533,車王電,上市,汽車工業,機械/車用電子
1535,中宇,上市,電機機械,營造工程/水資源
1536,和大,上市,汽車工業,機械/汽機車零組件
1537,廣隆,上市,電機機械,電力設備
1538,正峰,上市,電機機械,機械/汽機車零組件
1539,巨庭,上市,電機機械,機械
1540,喬福,上市,電機機械,機械
1541,錩泰,上市,電機機械,機械
1558,伸興,上市,電機機械,機械
1560,中砂,上市,電機機械,機械/IC製造
1565,精華,上櫃,生技醫療業,輔助與彌補用醫材
1568,倉佑,上市,汽車工業,汽機車零組件
1569,濱川,上櫃,電腦及週邊設備業,電子零件元件
1570,力肯,上櫃,電機機械,機械
1580,新麥,上櫃,電機機械,機械
1582,信錦,上市,電子零組件業,電子零件元件
1583,程泰,上市,電機機械,機械
1584,精剛,上櫃,其他業,合金鋼
1586,和勤,上櫃,電機機械,電子零件元件
1587,吉茂,上市,汽車工業,汽機車零組件
1589,永冠-KY,上市,電機機械,機械
1590,亞德客-KY,上市,電機機械,機械
1591,駿吉-KY,上櫃,電機機械,線材、盤元
1593,祺驊,上櫃,生技醫療業,機械/運動產業
1595,川寶,上櫃,電子零組件業,設備儀器廠商
1597,直得,上市,電機機械,機械
1598,岱宇,上市,生技醫療業,家居用品/運動產業
1599,宏佳騰,上櫃,電機機械,車輛整車
1603,華電,上市,電器電纜,電線電纜/建材
1604,聲寶,上市,電器電纜,家電/顯示器/運輸事業/資產股
1605,華新,上市,電器電纜,不鏽鋼/太陽能/電線電纜
1608,華榮,上市,電器電纜,非鐵金屬/電線電纜
1609,大亞,上市,電器電纜,電線電纜
1611,中電,上市,電器電纜,家電/LED
1612,宏泰,上市,電器電纜,電線電纜/印刷電路板相關
1614,三洋電,上市,電器電纜,家電/顯示器/資產股
1615,大山,上市,電器電纜,非鐵金屬/電線電纜/地產
1616,億泰,上市,電器電纜,電線電纜
1617,榮星,上市,電器電纜,電線電纜
1618,合機,上市,電器電纜,電線電纜
1626,艾美特-KY,上市,電器電纜,家電
1701,中化,上市,生技醫療業,醫藥產業/醫療器材通路
1702,南僑,上市,食品工業,大宗物資/控股公司/資產股/食品加工
1707,葡萄王,上市,生技醫療業,生物科技/食品加工
1708,東鹼,上市,化學工業,運輸事業/化學工業
1709,和益,上市,化學工業,化學工業
1710,東聯,上市,化學工業,化纖原料/化學工業
1711,永光,上市,化學工業,電子化工材料/化學工業
1712,興農,上市,化學工業,化學工業/流通業
1713,國化,上市,化學工業,化學工業
1714,和桐,上市,化學工業,化學工業
1717,長興,上市,化學工業,面板零組件/電子化工材料/化學工業/印刷電路板相關/封測服務與材料
1718,中纖,上市,化學工業,化纖原料/化學工業
1720,生達,上市,生技醫療業,生物科技/醫藥產業
1721,三晃,上市,化學工業,化學工業
1722,台肥,上市,化學工業,資產股/化學工業
1723,中碳,上市,化學工業,化學工業
1725,元禎,上市,化學工業,化學工業/石油及天然氣
1726,永記,上市,化學工業,化學工業
1727,中華化,上市,化學工業,電子化工材料/化學工業
1730,花仙子,上市,化學工業,化學工業
1731,美吾華,上市,生技醫療業,化學工業/醫藥產業
1732,毛寶,上市,化學工業,化學工業
1733,五鼎,上市,生技醫療業,體外診斷用醫材
1734,杏輝,上市,生技醫療業,生物科技/時尚產業/醫藥產業
1735,日勝化,上市,化學工業,化學工業
1736,喬山,上市,生技醫療業,運動產業
1737,臺鹽,上市,食品工業,大宗物資/生物科技/飲料相關/時尚產業
1742,台蠟,上櫃,化學工業,電力/食品加工/化學工業
1752,南光,上市,生技醫療業,醫藥產業
1760,寶齡富錦,上市,生技醫療業,時尚產業/醫藥產業
1762,中化生,上市,生技醫療業,醫藥產業
1773,勝一,上市,化學工業,化學工業
1776,展宇,上市,化學工業,化學工業
1777,生泰,上櫃,生技醫療業,醫藥產業
1781,合世,上櫃,生技醫療業,診斷與監測用醫材
1783,和康生,上市,生技醫療業,時尚產業/輔助與彌補用醫材
1784,訊聯,上櫃,生技醫療業,生物科技/時尚產業
1785,光洋科,上櫃,其他電子業,電子化工材料/貴金屬/傳產其他
1786,科妍,上市,生技醫療業,生物科技/時尚產業/輔助與彌補用醫材
1788,杏昌,上櫃,生技醫療業,手術與治療用醫材/醫療器材通路
1789,神隆,上市,生技醫療業,醫藥產業
1795,美時,上市,生技醫療業,醫藥產業
1796,金穎生技,上櫃,食品工業,生物科技
1799,易威,上櫃,生技醫療業,醫藥產業
1802,台玻,上市,玻璃陶瓷,建材/印刷電路板相關
1805,寶徠,上市,建材營造業,地產
1806,冠軍,上市,玻璃陶瓷,建材
1808,潤隆,上市,建材營造業,地產
1809,中釉,上市,玻璃陶瓷,建材
1810,和成,上市,玻璃陶瓷,家居用品
1813,寶利徠,上櫃,生技醫療業,傳產其他
1815,富喬,上櫃,電子零組件業,印刷電路板相關
1817,凱撒衛,上市,玻璃陶瓷,家居用品
1903,士紙,上市,造紙工業,資產股/造紙業/地產
1904,正隆,上市,造紙工業,造紙業
1905,華紙,上市,造紙工業,造紙業
1906,寶隆,上市,造紙工業,造紙業
1907,永豐餘,上市,造紙工業,控股公司/化學工業/造紙業
1909,榮成,上市,造紙工業,造紙業
2002,中鋼,上市,鋼鐵工業,線材、盤元/板鋼/條鋼
2006,東和鋼鐵,上市,鋼鐵工業,條鋼
2007,燁興,上市,鋼鐵工業,線材、盤元/不鏽鋼
2008,高興昌,上市,鋼鐵工業,條鋼
2009,第一銅,上市,鋼鐵工業,非鐵金屬
2010,春源,上市,鋼鐵工業,板鋼/條鋼
2012,春雨,上市,鋼鐵工業,機械/線材、盤元
2013,中鋼構,上市,鋼鐵工業,條鋼
2014,中鴻,上市,鋼鐵工業,板鋼
2015,豐興,上市,鋼鐵工業,條鋼
2017,官田鋼,上市,鋼鐵工業,線材、盤元/旅館、餐飲
2020,美亞,上市,鋼鐵工業,不鏽鋼/板鋼/條鋼
2022,聚亨,上市,鋼鐵工業,線材、盤元
2023,燁輝,上市,鋼鐵工業,板鋼
2024,志聯,上市,鋼鐵工業,線材、盤元/條鋼
2025,千興,上市,鋼鐵工業,不鏽鋼
2027,大成鋼,上市,鋼鐵工業,線材、盤元/不鏽鋼/非鐵金屬
2028,威致,上市,鋼鐵工業,板鋼/條鋼
2029,盛餘,上市,鋼鐵工業,板鋼
2030,彰源,上市,鋼鐵工業,不鏽鋼
2031,新光鋼,上市,鋼鐵工業,板鋼
2032,新鋼,上市,鋼鐵工業,不鏽鋼
2033,佳大,上市,鋼鐵工業,線材、盤元
2034,允強,上市,鋼鐵工業,不鏽鋼
2035,唐榮,上櫃,鋼鐵工業,不鏽鋼/資產股
2038,海光,上市,鋼鐵工業,條鋼
2049,上銀,上市,電機機械,機械
2059,川湖,上市,電子零組件業,電子零件元件
2061,風青,上櫃,電器電纜,電線電纜
2062,橋椿,上市,其他業,家居用品
2063,世鎧,上櫃,鋼鐵工業,線材、盤元/不鏽鋼
2064,晉椿,上櫃,鋼鐵工業,線材、盤元/條鋼
2065,世豐,上櫃,鋼鐵工業,線材、盤元
2066,世德,上櫃,電機機械,線材、盤元
2067,嘉鋼,上櫃,電機機械,機械
2069,運錩,上市,鋼鐵工業,不鏽鋼
2070,精湛,上櫃,電機機械,設備儀器廠商
2101,南港,上市,橡膠工業,橡膠工業/資產股
2102,泰豐,上市,橡膠工業,橡膠工業/資產股
2103,台橡,上市,橡膠工業,橡膠工業
2104,國際中橡,上市,橡膠工業,橡膠工業/醫藥產業
2105,正新,上市,橡膠工業,橡膠工業
2106,建大,上市,橡膠工業,橡膠工業
2107,厚生,上市,橡膠工業,石化業/橡膠工業/運輸事業/資產股/地產
2108,南帝,上市,橡膠工業,橡膠工業
2109,華豐,上市,橡膠工業,橡膠工業
2114,鑫永銓,上市,橡膠工業,橡膠工業
2115,六暉-KY,上市,汽車工業,汽機車零組件
2201,裕隆,上市,汽車工業,汽機車零組件/資產股/車輛整車
2204,中華,上市,汽車工業,汽機車零組件/車輛整車
2206,三陽工業,上市,汽車工業,資產股/車輛整車
2207,和泰車,上市,汽車工業,汽機車零組件/車輛整車
2208,台船,上市,航運業,機械
2211,長榮鋼,上市,鋼鐵工業,電力/條鋼/傳產其他
2221,大甲,上櫃,其他業,不鏽鋼
2227,裕日車,上市,汽車工業,汽機車零組件/車輛整車
2228,劍麟,上市,汽車工業,汽機車零組件/汽車內裝/傳產其他
2230,泰茂,上櫃,電機機械,汽機車零組件/旅館、餐飲
2231,為升,上市,汽車工業,車用電子
2233,宇隆,上市,汽車工業,汽機車零組件/傳產其他
2235,謚源,上櫃,電機機械,汽機車零組件
2236,百達-KY,上市,汽車工業,
2239,英利-KY,上市,汽車工業,汽機車零組件/車用金屬成型
2241,艾姆勒,上市,汽車工業,汽機車零組件
2243,宏旭-KY,上市,汽車工業,汽機車零組件
2247,汎德永業,上市,汽車工業,車輛整車
2250,IKKA-KY,上市,汽車工業,家電/汽機車零組件
2301,光寶科,上市,電腦及週邊設備業,汽機車零組件/車用電子/電子零件元件/通訊設備/光通訊/太陽能/LED/電子其他/週邊產品/電腦系統業
2302,麗正,上市,半導體業,分離式元件
2303,聯電,上市,半導體業,IC製造
2305,全友,上市,電腦及週邊設備業,設備儀器廠商/週邊產品/診斷與監測用醫材
2308,台達電,上市,電子零組件業,機械/汽機車零組件/車用電子/被動元件/電子零件元件/顯示器/通訊設備/軟體業/太陽能/電力設備/LED/INTERNET技術與基礎設施
2312,金寶,上市,其他電子業,通訊設備/手機/消費性電子產品/週邊產品/電腦系統業
2313,華通,上市,電子零組件業,印刷電路板相關
2314,台揚,上市,通信網路業,通訊設備
2316,楠梓電,上市,電子零組件業,印刷電路板相關/電腦系統業
2317,鴻海,上市,其他電子業,機械/車用電子/電子零件元件/顯示器/通訊設備/汽車內裝/車輛整車/手機/INTERNET技術與基礎設施/消費性電子產品/週邊產品/穿戴式裝置/遊戲產業/電腦系統業
2321,東訊,上市,通信網路業,通訊設備/電子通路
2323,中環,上市,光電業,IC製造/光碟片/週邊產品
2324,仁寶,上市,電腦及週邊設備業,車用電子/顯示器/通訊設備/手機/消費性電子產品/穿戴式裝置/電腦系統業
2327,國巨,上市,電子零組件業,被動元件
2328,廣宇,上市,電子零組件業,電子零件元件/印刷電路板相關/電腦系統業
2329,華泰,上市,半導體業,IC封裝測試/電腦系統業
2330,台積電,上市,半導體業,IC製造
2331,精英,上市,電腦及週邊設備業,消費性電子產品/電腦系統業
2332,友訊,上市,通信網路業,通訊設備/消費性電子產品
2337,旺宏,上市,半導體業,IC製造
2338,光罩,上市,半導體業,IC製造
2340,台亞,上市,半導體業,顯示器/LED/分離式元件
2342,茂矽,上市,半導體業,IC製造
2344,華邦電,上市,半導體業,IC製造
2345,智邦,上市,通信網路業,通訊設備
2347,聯強,上市,電子通路業,電子通路
2348,海悅,上市,其他業,地產
2349,錸德,上市,光電業,光碟片/週邊產品
2351,順德,上市,半導體業,手機零組件/封測服務與材料/傳產其他
2352,佳世達,上市,電腦及週邊設備業,顯示器/通訊設備/其他醫療器材/消費性電子產品/電腦系統業/診斷與監測用醫材/醫療管理服務
2353,宏碁,上市,電腦及週邊設備業,
2354,鴻準,上市,其他電子業,電子零件元件/電腦系統業
2355,敬鵬,上市,電子零組件業,印刷電路板相關
2356,英業達,上市,電腦及週邊設備業,生物科技/電腦系統業
2357,華碩,上市,電腦及週邊設備業,手機/穿戴式裝置/電腦系統業
2358,廷鑫,上市,其他業,非鐵金屬
2359,所羅門,上市,其他電子業,電力設備/面板業/電子通路/設備儀器廠商
2360,致茂,上市,其他電子業,設備儀器廠商/封測服務與材料
2362,藍天,上市,電腦及週邊設備業,資產股/電腦系統業/地產
2363,矽統,上市,半導體業,IC設計
2364,倫飛,上市,電腦及週邊設備業,電腦系統業
2365,昆盈,上市,電腦及週邊設備業,車用電子/電聲產品/消費性電子產品/週邊產品
2367,燿華,上市,電子零組件業,印刷電路板相關
2368,金像電,上市,電子零組件業,印刷電路板相關
2369,菱生,上市,半導體業,IC封裝測試
2371,大同,上市,電機機械,家電/顯示器/軟體業/資產股/電力設備/電線電纜/電子通路
2373,震旦行,上市,其他電子業,家居用品/電子其他
2374,佳能,上市,光電業,數位相機/手機零組件
2375,凱美,上市,電子零組件業,被動元件
2376,技嘉,上市,電腦及週邊設備業,週邊產品/電腦系統業
2377,微星,上市,電腦及週邊設備業,週邊產品/電腦系統業
2379,瑞昱,上市,半導體業,IC設計
2380,虹光,上市,電腦及週邊設備業,電子其他/週邊產品
2382,廣達,上市,電腦及週邊設備業,電腦系統業
2383,台光電,上市,電子零組件業,印刷電路板相關
2385,群光,上市,電子零組件業,電子零件元件/週邊產品
2387,精元,上市,電腦及週邊設備業,週邊產品
2388,威盛,上市,半導體業,車用電子/顯示器/IC設計
2390,云辰,上市,其他電子業,軟體業/LED/消費性電子產品
2392,正崴,上市,電子零組件業,汽機車零組件/電子零件元件/電力設備/電子通路/週邊產品
2393,億光,上市,光電業,LED
2395,研華,上市,電腦及週邊設備業,電腦系統業
2397,友通,上市,電腦及週邊設備業,電腦系統業
2399,映泰,上市,電腦及週邊設備業,電腦系統業
2401,凌陽,上市,半導體業,IC設計
2402,毅嘉,上市,電子零組件業,手機零組件/印刷電路板相關
2404,漢唐,上市,其他電子業,電子其他
2405,輔信,上市,電腦及週邊設備業,電腦系統業/輔助與彌補用醫材
2406,國碩,上市,光電業,太陽能
2408,南亞科,上市,半導體業,IC製造
2409,友達,上市,光電業,太陽能/面板業
2412,中華電,上市,通信網路業,通訊服務
2413,環科,上市,電子零組件業,被動元件/電子零件元件/光通訊/電腦系統業
2414,精技,上市,電子通路業,電子通路
2415,錩新,上市,電子零組件業,電子零件元件/金融業
2417,圓剛,上市,電腦及週邊設備業,電聲產品/消費性電子產品
2419,仲琦,上市,通信網路業,通訊設備/軟體業
2420,新巨,上市,電子零組件業,電子零件元件
2421,建準,上市,電子零組件業,電子零件元件
2423,固緯,上市,其他電子業,設備儀器廠商
2424,隴華,上市,電腦及週邊設備業,通訊服務
2425,承啟,上市,電腦及週邊設備業,週邊產品/電腦系統業
2426,鼎元,上市,光電業,光通訊/LED/分離式元件
2427,三商電,上市,資訊服務業,軟體業/傳產其他
2428,興勤,上市,電子零組件業,被動元件
2429,銘旺科,上市,光電業,面板業
2430,燦坤,上市,電子通路業,家電/電子通路
2431,聯昌,上市,電子零組件業,電子零件元件
2433,互盛電,上市,其他電子業,電子其他
2434,統懋,上市,半導體業,分離式元件
2436,偉詮電,上市,半導體業,IC設計/電子通路
2438,翔耀,上市,光電業,家電/面板零組件/電力設備
2439,美律,上市,通信網路業,電聲產品
2440,太空梭,上市,電子零組件業,電子零件元件/電線電纜
2441,超豐,上市,半導體業,IC封裝測試
2442,新美齊,上市,電腦及週邊設備業,地產
2443,昶虹,上市,其他業,大宗物資/運輸事業/流通業/醫療器材通路
2444,兆勁,上市,通信網路業,通訊設備/週邊產品
2449,京元電子,上市,半導體業,IC封裝測試
2450,神腦,上市,通信網路業,電子通路
2451,創見,上市,半導體業,電子零件元件
2453,凌群,上市,資訊服務業,軟體業/INTERNET技術與基礎設施
2454,聯發科,上市,半導體業,手機零組件/IC設計
2455,全新,上市,通信網路業,IC製造
2457,飛宏,上市,電子零組件業,電子零件元件
2458,義隆,上市,半導體業,IC設計
2459,敦吉,上市,其他電子業,電子通路/設備儀器廠商
2460,建通,上市,電子零組件業,電子零件元件
2461,光群雷,上市,其他電子業,面板零組件/電子其他
2462,良得電,上市,電子零組件業,電子零件元件
2464,盟立,上市,其他電子業,機械/電子通路/設備儀器廠商
2465,麗臺,上市,電腦及週邊設備業,電腦系統業
2466,冠西電,上市,光電業,光通訊/LED
2467,志聖,上市,電子零組件業,設備儀器廠商
2468,華經,上市,資訊服務業,軟體業
2471,資通,上市,資訊服務業,軟體業
2472,立隆電,上市,電子零組件業,被動元件
2474,可成,上市,其他電子業,電子零件元件
2476,鉅祥,上市,電子零組件業,電子零件元件
2477,美隆電,上市,其他電子業,電子零件元件
2478,大毅,上市,電子零組件業,被動元件
2480,敦陽科,上市,資訊服務業,軟體業/INTERNET技術與基礎設施
2481,強茂,上市,半導體業,分離式元件
2482,連宇,上市,其他電子業,週邊產品
2483,百容,上市,電子零組件業,電子零件元件/電力設備/封測服務與材料
2484,希華,上市,電子零組件業,被動元件
2485,兆赫,上市,通信網路業,通訊設備/消費性電子產品
2486,一詮,上市,光電業,面板零組件/LED/封測服務與材料
2488,漢平,上市,其他電子業,電子零件元件
2489,瑞軒,上市,光電業,顯示器/週邊產品
2491,吉祥全,上市,光電業,LED
2492,華新科,上市,電子零組件業,被動元件
2493,揚博,上市,電子零組件業,電子通路/設備儀器廠商
2495,普安,上市,電腦及週邊設備業,週邊產品
2496,卓越,上市,其他業,服務業
2497,怡利電,上市,汽車工業,車用電子
2498,宏達電,上市,通信網路業,軟體業/手機/消費性電子產品/穿戴式裝置
2501,國建,上市,建材營造業,地產
2504,國產,上市,建材營造業,水泥/資產股
2505,國揚,上市,建材營造業,地產
2506,太設,上市,建材營造業,地產
2509,全坤建,上市,建材營造業,地產
2511,太子,上市,建材營造業,營造工程/地產/旅館、餐飲
2514,龍邦,上市,其他業,地產
2515,中工,上市,建材營造業,營造工程
2516,新建,上市,建材營造業,營造工程
2520,冠德,上市,建材營造業,營造工程/地產
2524,京城,上市,建材營造業,地產
2527,宏璟,上市,建材營造業,地產
2528,皇普,上市,建材營造業,地產
2530,華建,上市,建材營造業,地產
2534,宏盛,上市,建材營造業,地產
2535,達欣工,上市,建材營造業,營造工程
2536,宏普,上市,建材營造業,地產
2537,聯上發,上市,建材營造業,地產
2538,基泰,上市,建材營造業,地產
2539,櫻花建,上市,建材營造業,地產
2540,愛山林,上市,建材營造業,營造工程/地產
2542,興富發,上市,建材營造業,地產
2543,皇昌,上市,建材營造業,營造工程
2545,皇翔,上市,建材營造業,地產
2546,根基,上市,建材營造業,營造工程
2547,日勝生,上市,建材營造業,地產
2548,華固,上市,建材營造業,地產
2596,綠意,上櫃,建材營造業,地產
2597,潤弘,上市,建材營造業,營造工程/建材
2601,益航,上市,貿易百貨業,運輸事業/流通業
2603,長榮,上市,航運業,運輸事業
2605,新興,上市,航運業,運輸事業
2606,裕民,上市,航運業,運輸事業
2607,榮運,上市,航運業,運輸事業/資產股/其他公用事業
2608,嘉里大榮,上市,航運業,運輸事業
2609,陽明,上市,航運業,運輸事業
2610,華航,上市,航運業,運輸事業
2611,志信,上市,航運業,運輸事業/地產/旅館、餐飲/流通業
2612,中航,上市,航運業,運輸事業
2613,中櫃,上市,航運業,運輸事業
2614,東森,上市,其他業,INTERNET應用與服務/運輸事業/休閒娛樂/無店舖販售/傳播事業/食品加工/旅館、餐飲/時尚產業/傳產其他
2615,萬海,上市,航運業,運輸事業
2616,山隆,上市,油電燃氣業,運輸事業/其他公用事業
2617,台航,上市,航運業,運輸事業
2618,長榮航,上市,航運業,運輸事業
2630,亞航,上市,航運業,機械
2633,台灣高鐵,上市,航運業,運輸事業
2634,漢翔,上市,航運業,機械/航天軍工
2636,台驊投控,上市,航運業,運輸事業
2637,慧洋-KY,上市,航運業,運輸事業
2640,大車隊,上櫃,其他業,運輸事業/車輛整車
2641,正德,上櫃,航運業,運輸事業
2642,宅配通,上市,航運業,運輸事業
2643,捷迅,上櫃,航運業,運輸事業
2645,長榮航太,上市,航運業,機械/航天軍工
2701,萬企,上市,觀光事業,休閒娛樂/地產
2702,華園,上市,觀光事業,旅館、餐飲
2704,國賓,上市,觀光事業,旅館、餐飲
2705,六福,上市,觀光事業,休閒娛樂/資產股/旅館、餐飲
2706,第一店,上市,觀光事業,地產/旅館、餐飲
2707,晶華,上市,觀光事業,旅館、餐飲
2712,遠雄來,上市,觀光事業,旅館、餐飲
2718,晶悅,上櫃,觀光事業,地產
2719,燦星旅,上櫃,觀光事業,休閒娛樂
2722,夏都,上市,觀光事業,旅館、餐飲
2723,美食-KY,上市,觀光事業,食品加工/旅館、餐飲
2724,富驛-KY,上櫃,觀光事業,旅館、餐飲
2726,雅茗-KY,上櫃,觀光事業,旅館、餐飲
2727,王品,上市,觀光事業,旅館、餐飲
2729,瓦城,上櫃,觀光事業,旅館、餐飲
2731,雄獅,上市,觀光事業,休閒娛樂
2732,六角,上櫃,觀光事業,旅館、餐飲
2734,易飛網,上櫃,觀光事業,INTERNET應用與服務/休閒娛樂
2736,富野,上櫃,觀光事業,旅館、餐飲
2739,寒舍,上市,觀光事業,旅館、餐飲
2740,天蔥,上櫃,觀光事業,旅館、餐飲
2743,山富,上櫃,觀光事業,休閒娛樂
2745,五福,上櫃,觀光事業,休閒娛樂
2748,雲品,上市,觀光事業,旅館、餐飲
2752,豆府,上櫃,觀光事業,旅館、餐飲
2753,八方雲集,上市,觀光事業,旅館、餐飲
2754,亞洲藏壽司,上櫃,觀光事業,旅館、餐飲
2755,揚秦,上櫃,觀光事業,旅館、餐飲
2756,聯發國際,上櫃,觀光事業,旅館、餐飲
2801,彰銀,上市,金融保險業,金融業
2809,京城銀,上市,金融保險業,金融業
2812,台中銀,上市,金融保險業,金融業
2816,旺旺保,上市,金融保險業,金融業
2820,華票,上市,金融保險業,金融業
2832,台產,上市,金融保險業,金融業
2834,臺企銀,上市,金融保險業,金融業
