date,stock_id,Trading_Volume,Trading_money,open,high,low,close,spread,Trading_turnover,slowk,slowd,5MA,10MA,20MA,RSI,macd,macdsignal,macdhist,upperband,middleband,lowerband
2022-06-06,2330,23732327,12843324209,541.0,544.0,538.0,540.0,0.0,16614,63.829787234042534,78.01418439716313,547.2,535.2,528.35,50.96094557734292,-0.5582658273733614,-4.55609714410725,3.9978313167338886,555.296428334751,528.35,501.40357166524905
2022-06-07,2330,22152512,11846386906,535.0,538.0,532.0,535.0,-5.0,28586,53.900709219858136,65.24822695035463,544.8,535.9,529.1,48.797827273738584,-0.669563247684664,-3.778790364822733,3.1092271171380688,555.9096997372221,529.1,502.29030026277786
2022-06-08,2330,19609522,10636701303,539.0,545.0,538.0,544.0,9.0,18487,56.73758865248225,58.156028368794345,541.6,538.3,530.4,52.69050371726782,-0.031183012912151753,-3.0292688944406168,2.998085881528465,557.4510628257008,530.4,503.34893717429924
2022-06-09,2330,16894479,9115934006,538.0,542.0,537.0,541.0,-3.0,18802,54.255319148936145,54.96453900709221,540.0,540.0,531.4,51.29071622398407,0.2300115643358822,-2.377412802685317,2.607424367021199,558.4658456361528,531.4,504.3341543638471
2022-06-10,2330,22614596,12011615014,530.0,533.0,529.0,530.0,-11.0,44802,39.72775108670782,50.240219629375446,538.0,541.6,532.65,46.42103338763012,-0.44546290151629364,-1.9910228224515123,1.5455599209352187,556.884479569408,532.65,508.4155204305919
2022-06-13,2330,36758925,18998155460,518.0,519.0,515.0,516.0,-14.0,112023,18.482676224611684,37.488582153418584,533.2,540.2,532.9,41.07578578924604,-2.086413404374639,-2.0101009388361377,-0.07631246553850124,556.3256269926763,532.9,509.47437300732355
2022-06-14,2330,38838778,19813036892,507.0,514.0,507.0,513.0,-3.0,85483,5.982676224611683,21.397701178643768,528.8,536.8,532.55,40.01255579902872,-3.587597833629843,-2.325600317794879,-1.2619975158349641,556.9260127994751,532.55,508.1739872005248
2022-06-15,2330,38360508,19580150319,508.0,515.0,508.0,509.0,-4.0,72687,6.661793372319662,10.375715273847714,521.8,531.7,531.5,38.57867813198429,-5.041943493774056,-2.8688689529907143,-2.173074540783342,557.9461717456404,531.5,505.05382825435964
2022-06-16,2330,31908028,16331470764,515.0,516.0,507.0,508.0,0.0,42177,6.798245614035062,6.480905070322173,515.2,527.6,530.0,38.21002508933215,-6.203702133559204,-3.5358355891044124,-2.667866544454792,558.1496003524012,530.0,501.8503996475988
2022-06-17,2330,48400798,24260277915,499.5,503.0,499.0,501.0,-7.0,119618,4.080854309687235,5.8469644320140235,509.4,523.7,528.95,35.642463242119064,-7.601618992267731,-4.348992269737076,-3.252626722530655,559.6646544828344,528.95,498.2353455171657
2022-06-20,2330,36664463,18267359790,500.0,502.0,495.0,498.0,-3.0,89541,4.326468344774955,5.068522756165788,505.8,519.5,527.35,34.57031502921151,-8.849541101030582,-5.249102035995778,-3.600439065034804,560.8837143782196,527.35,493.8162856217805
2022-06-21,2330,34432537,17298234720,501.0,505.0,499.0,505.0,7.0,32427,10.541473943879097,6.316265532780467,504.2,516.5,526.2,39.168408181722455,-9.168003823268918,-6.0328823934504054,-3.135121429818513,561.1147533286404,526.2,491.2852466713597
2022-06-22,2330,33438921,16630857096,501.0,503.0,494.5,494.5,-10.5,81024,9.092198581560256,7.986713623404808,501.3,511.55,524.925,35.17525365822437,-10.150639815640602,-6.856433877888445,-3.2942059377521575,562.4193662434819,524.925,487.4306337565179
2022-06-23,2330,46808462,22836692325,492.0,493.5,485.0,485.5,-9.0,104661,7.582394659991628,9.0720223951437,496.8,506.0,523.0,32.14976269670659,-11.522783230568393,-7.789703748424435,-3.7330794821439586,564.2516666329974,523.0,481.7483333670026
2022-06-24,2330,29003676,14184287155,489.5,492.5,485.5,486.5,1.0,43609,2.1030993042377966,6.259230848596599,493.9,501.65,521.625,32.840965104529154,-12.386738518838683,-8.709110702507285,-3.6776278163313982,565.7202094903738,521.625,477.5297905096262
2022-06-27,2330,38684368,19379396938,496.0,506.0,495.5,498.5,12.0,37438,16.619228336495862,8.768240766908468,494.0,499.9,520.05,40.653864700674,-11.96520219461928,-9.360329000929685,-2.6048731936895955,565.0765477246493,520.05,475.02345227535056
2022-06-28,2330,16867955,8392290378,496.0,500.0,496.0,497.5,-1.0,18988,29.569892473118255,16.09740670461734,492.5,498.35,517.575,40.233813306598876,-11.578355191944581,-9.803934239132664,-1.7744209528119175,561.8392914774415,517.575,473.31070852255857
2022-06-29,2330,33124986,16352376816,496.0,498.5,491.0,491.0,-6.5,40024,37.48079877112132,27.889973193578516,491.8,496.55,514.125,37.52010783193246,-11.661841384242791,-10.17551566815469,-1.4863257160881016,555.2709293247831,514.125,472.9790706752169
2022-06-30,2330,49820824,23900613642,484.5,486.5,476.0,476.0,-15.0,111117,22.96466973886326,30.005120327700983,489.9,493.35,510.475,32.1337467150834,-12.790933513430957,-10.698599237209944,-2.0923342762210133,551.5499010954373,510.475,469.40009890456264
2022-07-01,2330,72597018,33459624760,471.5,474.0,452.5,453.5,-22.5,172267,10.146862483311056,23.530776997765248,483.3,488.6,506.15,26.084629461327346,-15.324656024750084,-11.623810594717972,-3.7008454300321123,551.8359934772144,506.15,460.46400652278555
2022-07-04,2330,61206245,27225872277,443.0,451.5,440.0,440.0,-13.5,96760,0.6230529595015307,11.244861727225318,471.6,482.8,501.15,23.255851754600204,-18.212049376641176,-12.941458351102613,-5.270591025538563,552.4648126762642,501.15,449.83518732373585
2022-07-05,2330,55469884,24538415224,449.5,451.5,433.0,446.0,6.0,70715,6.559126018862262,5.776347153891652,461.3,476.9,496.7,27.042759400704934,-19.788074944343407,-14.31078166975077,-5.477293274592636,550.8584711748773,496.7,442.5415288251227
2022-07-06,2330,42156925,18556660847,442.0,447.5,435.0,435.5,-10.5,59018,7.077625570776228,4.75326818304671,450.2,471.0,491.275,24.741875076535614,-21.6349545208127,-15.775616239963156,-5.859338280849542,547.1055248049855,491.275,435.4444751950145
2022-07-07,2330,50984110,22992311966,442.0,459.0,438.5,457.5,22.0,56227,18.264840182648374,10.633863924095657,446.5,468.2,487.1,36.8630669936271,-21.08040200071531,-16.836573392113586,-4.243828608601724,539.8348082389597,487.1,434.36519176104036
2022-07-08,2330,39134398,18251251558,470.0,470.5,461.5,467.0,9.5,46039,29.24419000885978,18.195551920761496,449.2,466.25,483.95,41.262465046930764,-19.647856271286116,-17.398829967948092,-2.249026303338024,533.4877633730077,483.95,434.41223662699224
2022-07-11,2330,22930675,10673806551,468.0,470.5,461.0,462.0,-5.0,25631,42.860907217546035,30.123312469684766,453.6,462.6,481.25,39.69472637309455,-18.70044458844228,-17.65915289204693,-1.0412916963953514,529.3722401806067,481.25,433.1277598193933
2022-07-12,2330,24155935,10932798847,458.0,458.0,449.5,449.5,-12.5,34431,41.95406643744959,38.019721221285174,454.3,457.8,478.075,36.01106915612898,-18.742210995462756,-17.875764512730093,-0.8664464827326626,525.7764412780158,478.075,430.3735587219842
2022-07-13,2330,48134139,22639696871,470.5,473.0,466.0,470.5,21.0,48964,55.52644842992623,46.78047402830733,461.3,455.75,476.15,45.21007815224829,-16.886133838621674,-17.677838377908408,0.7917045392867337,521.7658963520399,476.15,430.53410364795997
2022-07-14,2330,34014188,16045789881,466.0,477.5,463.0,475.0,4.5,36454,72.22885286712783,56.56978924483459,464.8,455.65,474.5,46.96938171719514,-14.880533401340244,-17.118377382594776,2.2378439812545317,517.7122667769239,474.5,431.28773322307603
2022-07-15,2330,56039339,27285128552,481.0,494.0,477.0,492.5,17.5,63691,94.4621402375379,74.07248051153069,469.9,459.55,474.075,53.25547818438184,-11.74360390316997,-16.043422686709814,4.299818783539845,516.3943513655395,474.075,431.7556486344605
2022-07-18,2330,40797601,20142703483,495.5,498.5,488.5,495.5,3.0,42574,95.73286554321616,87.474619549294,476.6,465.1,473.95,54.25651824544136,-8.912749123655772,-14.617287974099005,5.7045388504432335,515.9998513671578,473.95,431.9001486328422
2022-07-19,2330,20554247,10063256350,487.5,493.0,486.5,491.0,-4.5,25035,93.43885805257946,94.54462127777788,484.9,469.6,473.25,52.442344901345706,-6.952247525761095,-13.084279884431423,6.132032358670328,513.6424497895342,473.25,432.8575502104657
2022-07-20,2330,36862724,18330197370,502.0,503.0,491.5,495.0,4.0,40233,89.27410650771454,92.81527670117009,489.8,475.55,473.275,53.91735969380619,-5.017925789225217,-11.47100906539018,6.453083276164964,513.7206116284576,473.275,432.8293883715423
2022-07-21,2330,23893063,11887266420,496.0,501.0,494.0,501.0,6.0,23039,89.60280373831772,90.77192276620394,495.0,479.9,474.05,56.11601883232894,-2.966614733087681,-9.770130198929682,6.8035154658420005,515.9700429389097,474.05,432.12995706109024
2022-07-22,2330,26904474,13525083791,505.0,505.0,500.0,503.0,2.0,26122,92.56826920378317,90.48172648327186,497.1,483.5,474.875,56.85496835295635,-1.166110461377798,-8.049326251419306,6.883215790041508,518.3627856414879,474.875,431.3872143585121
2022-07-25,2330,16803972,8402110298,500.0,503.0,498.0,499.5,-3.5,17230,93.18761351471626,91.7862288189391,497.9,487.25,474.925,55.10620131716433,-0.02137223754380102,-6.443735448644205,6.422363211100404,518.5234804781072,474.925,431.3265195218928
2022-07-26,2330,19524143,9665183112,499.5,499.5,491.0,495.0,-4.5,29293,86.49721149721144,90.75103140523699,498.7,491.8,474.8,52.85517683172625,0.5167716385374206,-5.05163403120788,5.5684056697453,518.1525085779352,474.8,431.44749142206484
2022-07-27,2330,18411136,9144660659,494.0,502.0,491.0,502.0,7.0,20351,84.12698412698408,87.93726971297063,500.1,494.95,475.35,55.874695178458325,1.4909097563955243,-3.743125273687199,5.234035030082723,519.7764560819322,475.35,430.9235439180679
2022-07-28,2330,35020547,17665645632,509.0,509.0,499.0,501.0,-1.0,31274,76.64021164021159,82.42146908813574,500.1,497.55,476.6,55.32950616058011,2.157360877151632,-2.5630280435194326,4.7203889206710645,522.414408214009,476.6,430.78559178599113
2022-07-29,2330,30632627,15571856556,508.0,510.0,504.0,509.0,8.0,24762,83.15827986040746,81.30849187586774,501.3,499.2,479.375,58.79346482655035,3.2931005201696166,-1.3918023307816227,4.684902850951239,525.9731491048727,479.375,432.77685089512727
2022-08-01,2330,24991291,12569771761,506.0,508.0,500.0,504.0,-5.0,26792,76.20339264236236,78.66729471432717,502.2,500.05,482.575,55.877044764152686,3.7465364168911606,-0.364134581247066,4.110670998138227,526.6389024599508,482.575,438.51109754004915
2022-08-02,2330,42669591,20973293337,494.0,496.0,488.5,492.0,-12.0,63879,60.14826775002816,73.16998008426603,501.6,500.15,484.875,49.527230905399996,3.101831932363723,0.32905872147509185,2.772773210888631,525.7490443313358,484.875,444.00095566866423
2022-08-03,2330,29838832,14823224632,494.0,501.0,493.0,501.0,9.0,25570,47.61321909424719,61.321626495545935,501.4,500.75,488.15,53.77042960919008,3.279321787137235,0.9191113346075205,2.3602104525297145,522.6783941126731,488.15,453.62160588732684
2022-08-04,2330,26589086,13279624282,499.0,503.0,495.0,500.0,-1.0,27173,42.63565891472863,50.13238191966803,501.2,500.65,490.275,53.23491054007165,3.301237521935434,1.3955365720731032,1.9057009498623307,522.1238225842047,490.275,458.4261774157952
2022-08-05,2330,35052642,17966410242,509.0,516.0,507.0,516.0,16.0,49928,70.54263565891466,53.59717122263019,502.6,501.95,492.725,60.084676772339094,4.557140305359269,2.0278573187303364,2.5292829866289326,524.5738225842011,492.725,460.87617741579896
2022-08-08,2330,20568971,10531710250,510.0,515.0,509.0,512.0,-4.0,18131,79.64763918252284,64.2753112520554,504.2,503.2,495.225,57.80514743453041,5.170088180630216,2.6563034911103123,2.513784689519904,524.802821082695,495.225,465.64717891730504
2022-08-09,2330,24370709,12372442661,507.0,511.0,504.0,510.0,-2.0,25433,87.87878787878782,79.35635424007513,507.8,504.7,498.25,56.64791636621585,5.431855454068966,3.211413883702043,2.220441570366923,519.784855467358,498.25,476.71514453264194
2022-08-10,2330,22112239,11075581424,500.0,503.0,499.5,500.0,-10.0,35188,68.48484848484843,78.67042518205305,507.6,504.5,499.725,51.13562886835662,4.777321489337851,3.5245954048292045,1.2527260845086463,517.0930021879273,499.725,482.35699781207273
2022-08-11,2330,24906177,12771121611,513.0,514.0,510.0,514.0,14.0,23949,70.90909090909084,75.75757575757571,510.4,505.8,501.675,57.38734478987896,5.326876685182867,3.8850516608999373,1.44182502428293,515.9902890295652,501.675,487.3597109704348
2022-08-12,2330,21343450,11016097043,515.0,518.0,514.0,517.0,3.0,21701,77.05187467899326,72.14860469097754,510.6,506.6,502.9,58.60938829919097,5.936050964717481,4.295251521663446,1.6407994430540347,518.0347282763865,502.9,487.7652717236134
2022-08-15,2330,22519886,11755494600,520.0,524.0,519.0,523.0,6.0,27372,95.37054525572835,81.11050361460417,512.8,508.5,504.275,61.01726924456341,6.824309434840416,4.80106310429884,2.0232463305415758,521.3439044756842,504.275,487.20609552431574
2022-08-16,2330,21234122,11141160337,526.0,526.0,523.0,525.0,2.0,20628,96.71951886276646,89.71397959916271,515.8,511.8,505.975,61.814699674856,7.602012687103809,5.3612530208598335,2.2407596662439753,524.1532149838727,505.975,487.79678501612733
2022-08-17,2330,28461939,14943047011,524.0,527.0,521.0,527.0,2.0,26466,97.84946236559132,96.64650882802873,521.2,514.4,507.575,62.63777199371896,8.284235888311798,5.945849594350227,2.3383862939615714,527.1843727589661,507.575,487.9656272410338
2022-08-18,2330,18721898,9734756997,520.0,521.0,519.0,520.0,-7.0,24209,90.43988269794714,95.00295464210166,522.4,516.4,508.525,57.931176631603435,8.165929440388538,6.389865563557889,1.7760638768306496,528.6035333129709,508.525,488.44646668702916
2022-08-19,2330,14235983,7403584002,519.0,523.0,517.0,519.0,-1.0,14069,81.81818181818174,90.03584229390675,522.8,516.7,509.325,57.26914626090214,7.900408098677929,6.691974070581897,1.2084340280960317,529.7315553193083,509.325,488.91844468069166
2022-08-22,2330,23175820,11849427903,511.0,514.0,510.0,510.0,-9.0,32130,61.21212121212113,77.82339524275004,520.2,516.5,509.85,51.55840800295546,6.884396698777209,6.730458596220959,0.15393810255624985,529.7525124042135,509.85,489.9474875957866
2022-08-23,2330,20997847,10580935860,503.0,506.0,502.0,504.0,-6.0,34243,39.03030303030295,60.68686868686863,516.0,515.9,510.3,48.11383831654198,5.53128922935332,6.490624722847431,-0.9593354934941116,529.2219449317432,510.3,491.37805506825686
2022-08-24,2330,14995494,7560487746,504.0,508.0,503.0,503.0,-1.0,20031,16.727272727272652,38.98989898989893,511.2,516.2,510.35,47.54372379448325,4.328355579755055,6.058170894228956,-1.7298153144739015,529.189055178005,510.35,491.51094482199505
2022-08-25,2330,10254367,5208471523,505.0,510.0,504.0,508.0,5.0,11664,11.999999999999927,22.58585858585853,508.8,515.6,510.7,50.689897466309816,3.735420605514207,5.593620836486006,-1.858200230971799,529.0858641352545,510.7,492.3141358647455
2022-08-26,2330,13268148,6805419690,513.0,515.0,511.0,512.0,4.0,14862,22.66666666666659,17.131313131313078,507.4,515.1,510.85,53.11268467433356,3.5473898353196773,5.18437463625274,-1.636984800933063,529.2268876581386,510.85,492.47311234186145
2022-08-29,2330,28217313,14055439771,497.0,502.0,496.0,498.5,-13.5,60889,24.02150537634401,19.562724014336865,505.1,512.65,510.575,45.064901718555234,2.28272310841146,4.604044330684484,-2.321321222273024,529.5098224179676,510.575,491.64017758203244
2022-08-30,2330,25699463,12787938496,497.5,500.0,496.0,496.0,-2.5,43669,16.02150537634401,20.90322580645156,503.5,509.75,510.775,43.74306404608681,1.066443215723666,3.8965241076923207,-2.8300808919686546,528.9916819152157,510.775,492.5583180847842
2022-08-31,2330,50999514,25630339779,492.0,505.0,492.0,505.0,9.0,24054,16.66666666666659,18.90322580645156,503.9,507.55,510.975,49.48724291270743,0.8193128927834437,3.2810818647105453,-2.4617689719271016,528.8424984259112,510.975,493.1075015740888
2022-09-01,2330,42008490,20696930527,495.0,495.5,490.0,490.5,-14.5,93631,14.645161290322505,15.777777777777724,500.4,504.6,510.5,42.039573981955265,-0.5403397863610166,2.516797534496233,-3.0571373208572497,529.9447936476574,510.5,491.0552063523426
2022-09-02,2330,33877655,16486942365,488.0,489.5,485.0,485.0,-5.5,71175,14.645161290322505,15.318996415770556,495.0,501.2,508.95,39.60482298996275,-2.0381834547920334,1.6058013366385797,-3.643984791430613,531.1421157170763,508.95,486.75788428292367
2022-09-05,2330,17327720,8419762666,485.0,488.0,484.0,486.0,1.0,27611,2.8172043010751935,10.702508960573425,492.5,498.8,507.65,40.28203282195075,-3.1087084547901895,0.6628993783528259,-3.7716078331430154,531.9236482630896,507.65,483.3763517369103
2022-09-06,2330,21197718,10364807027,488.5,491.5,486.5,489.0,3.0,18950,7.5268817204300325,8.329749103942602,491.1,497.3,506.6,42.36977678278291,-3.6726957516003154,-0.20421964763780243,-3.468476103962513,532.1589514651891,506.6,481.0410485348109
2022-09-07,2330,38168331,18125281029,477.0,478.0,472.0,472.5,-16.5,101077,7.914478619654838,6.086188213720045,484.6,494.25,505.225,35.10130850208838,-5.388951374438932,-1.2411659929980283,-4.147785381440904,534.7130908164613,505.225,475.7369091835387
2022-09-08,2330,35355467,16755699888,473.0,475.0,472.0,475.0,2.5,37943,8.794244015549266,8.078534785211403,481.5,490.95,503.275,36.86846028344116,-6.472753342481326,-2.287483462894688,-4.185269879586638,535.2382210517055,503.275,471.3117789482944
2022-09-12,2330,27181969,13268334545,485.0,491.0,485.0,486.5,11.5,26764,18.064364575992403,11.59102907039886,481.8,488.4,501.75,44.372117038366575,-6.330743450292516,-3.0961354603742537,-3.2346079899182625,533.8584101132391,501.75,469.6415898867609
2022-09-13,2330,18916557,9329113594,495.0,495.0,491.0,493.0,6.5,20511,38.88888888888881,21.915832493476852,483.2,487.85,500.25,48.12516009755222,-5.628818395725318,-3.6026720474444667,-2.0261463482808515,531.0225527052917,500.25,469.4774472947083
2022-09-14,2330,25046110,12023421519,478.5,482.5,476.0,480.0,-13.0,47333,47.20610358908223,34.719785684654504,481.4,486.25,498.0,42.01920599364739,-6.051768072110292,-4.092491252377632,-1.9592768197326604,527.7691115084067,498.0,468.2308884915933
2022-09-15,2330,24272164,11587112712,476.0,480.0,476.0,476.5,0.0,35435,39.08137807305237,41.72545685034117,482.2,483.4,495.475,40.52830380706797,-6.593375162473308,-4.592668034396767,-2.0007071280765407,523.4919145339006,495.475,467.45808546609936
2022-09-16,2330,41889816,19737743551,470.5,472.0,469.0,472.0,-4.5,51619,21.715410707085002,36.00096412307323,481.6,481.55,493.075,38.63046051870443,-7.301547382416118,-5.134443904000637,-2.1671034784154806,520.4944730073357,493.075,465.65552699266425
2022-09-19,2330,20724347,9713676332,472.0,473.0,466.5,467.0,-5.0,45650,10.952688298225977,23.91649235945448,477.7,479.75,490.475,36.5807313640823,-8.17203504895349,-5.741962132991207,-2.430072915962282,517.4258348664733,490.475,463.52416513352665
2022-09-20,2330,23269759,11027746136,470.5,478.0,470.0,476.5,9.5,20621,16.12685560053973,16.264984868616935,474.4,478.8,488.8,42.79175913182558,-8.003077693118598,-6.194185245016685,-1.808892448101913,514.8372809640321,488.8,462.762719035968
2022-09-21,2330,24686050,11641957557,473.5,475.5,468.5,471.0,-5.5,30847,17.543859649122727,14.874467849296176,472.6,477.0,487.15,40.3292056193233,-8.21824697053438,-6.5989975901202245,-1.6192493804141561,513.307408128484,487.15,460.992591871516
2022-09-22,2330,31417685,14524615830,462.0,468.0,459.0,464.5,-6.5,53974,22.051656920077892,18.574124056580146,470.2,476.2,485.225,37.57698751472785,-8.811690171124667,-7.041536106321113,-1.7701540648035543,512.0903587357367,485.225,458.35964126426336
2022-09-23,2330,32804066,15005076330,458.5,460.5,455.0,455.0,-9.5,82492,10.355750487329354,16.650422352176687,466.8,474.2,482.575,33.93221579951755,-9.934055183882037,-7.620039921833298,-2.3140152620487395,510.3711777947987,482.575,454.77882220520127
2022-09-26,2330,34856957,15560487370,443.0,454.0,443.0,446.5,-8.5,75861,8.046179090482807,13.484528832630048,462.7,470.2,479.3,31.031952192914897,-11.37825506357649,-8.371682950181937,-3.0065721133945527,507.88041287315434,479.3,450.7195871268457
2022-09-27,2330,29570005,13260363913,449.0,451.5,446.0,448.0,1.5,29995,7.45809100239472,8.62000686006899,457.0,465.7,476.775,32.134334867738154,-12.260425851786351,-9.14943153050282,-3.110994321283531,506.9999483043413,476.775,446.5500516956587
2022-09-28,2330,37827459,16693442543,447.0,449.0,438.0,438.0,-10.0,78780,7.45809100239472,7.654120365090779,450.4,461.5,473.875,28.826322589732616,-13.60958614623246,-10.041462453648748,-3.568123692583711,507.14191299174,473.875,440.60808700826
2022-09-29,2330,42884163,18748910795,443.0,443.5,432.0,435.0,-3.0,70971,6.6784175479826855,7.1981998509240706,444.5,457.35,470.375,27.898459376084283,-14.750841805456787,-10.983338324010356,-3.7675034814464308,504.52448755105996,470.375,436.22551244894004
2022-09-30,2330,58366820,24750796363,424.5,427.5,422.0,422.0,-13.0,87052,2.1739130434781804,5.43680719795189,437.9,452.35,466.95,24.255081377011077,-16.513924252935,-12.089455509795284,-4.424468743139714,505.76095206253046,466.95,428.1390479374695
2022-10-03,2330,38354967,16068149231,418.5,424.5,416.5,417.0,-5.0,70127,2.4563989191843953,3.7695765035484485,432.0,447.35,463.55,23.01039640454561,-18.1059241846865,-13.292749244773528,-4.813174939912972,507.0688464920661,463.55,420.03115350793394
2022-10-04,2330,42455417,18225995343,429.5,432.0,427.0,429.0,12.0,31696,8.373100762437526,4.334470908366729,428.2,442.6,460.7,32.026011992522264,-18.189617302899933,-14.27212285639881,-3.9174944465011237,505.413979916801,460.7,415.986020083199
2022-10-05,2330,48321335,21583755745,444.5,451.0,442.0,445.0,16.0,51865,29.964009853346614,13.597836511656206,429.6,440.0,458.5,41.81036967019299,-16.771546471837496,-14.772007579486546,-1.9995388923509498,501.73308917946963,458.5,415.26691082053037
2022-10-06,2330,30750331,13821382520,450.5,451.0,447.0,451.0,6.0,24907,60.34819064430707,32.89510042003043,432.8,438.65,457.425,45.00714272503355,-14.990761103092495,-14.815758284207735,-0.1750028188847601,500.27972552706376,457.425,414.57027447293626
2022-10-07,2330,32872044,14505036044,448.5,448.5,437.0,438.0,-13.0,45112,72.73376623376616,54.34865557713997,436.0,436.95,455.575,39.893346041193055,-14.461761043784065,-14.744958836123,0.2831977923389353,498.42972552706374,455.575,412.72027447293624
2022-10-11,2330,109842903,44572345642,408.0,412.5,401.0,401.5,-36.5,210614,51.4761904761904,61.51938245142123,432.9,432.45,451.325,29.692381429735278,-16.794176825878196,-15.154802434074039,-1.6393743918041572,497.7774218959573,451.325,404.8725781040427
2022-10-12,2330,64138351,25536098386,397.0,400.0,395.5,397.5,-4.0,114055,22.01072501072494,48.74022724022719,426.6,427.4,446.55,28.822569651132213,-18.749269796739668,-15.873695906607164,-2.875573890132504,494.4946555937162,446.55,398.60534440628385
2022-10-13,2330,43158592,17239718998,400.5,403.0,395.0,395.0,-2.5,66846,1.534534534534463,25.007150007149956,416.6,423.1,442.3,28.265258269679443,-20.266801101013016,-16.752316945488335,-3.5144841555246806,492.6402423514231,442.3,391.9597576485769
2022-10-14,2330,59841064,24714069328,414.5,416.0,409.0,412.0,17.0,54666,11.320248820248748,11.62183612183607,408.8,420.8,439.075,37.16290054090975,-19.868664076144398,-17.375586371619548,-2.4930777045248504,488.4938982070628,439.075,389.6561017929372
2022-10-17,2330,45038159,17954868983,400.0,403.5,396.0,397.0,-15.0,66589,11.309523809523737,8.054769054769004,400.6,418.3,435.325,33.24463397246594,-20.52689103300071,-18.00584730389578,-2.521043729104928,485.5567379751093,435.325,385.0932620248907
2022-10-18,2330,41304834,16675510801,406.5,407.0,399.5,407.0,10.0,30538,18.452380952380878,13.694051194051141,401.7,417.3,432.325,37.94221289354812,-20.01095043187098,-18.406867929490822,-1.6040825023801588,481.79243878552927,432.325,382.8575612144707
2022-10-19,2330,48655069,19398261013,404.0,405.0,395.5,395.5,-11.5,68211,8.630952380952307,12.797619047618994,401.3,413.95,428.275,34.90060399355025,-20.29605736338624,-18.784705816269906,-1.511351547116334,475.83914090467766,428.275,380.7108590953223
2022-10-20,2330,63202035,24682371387,391.0,397.5,386.0,397.5,2.0,76430,13.57380952380945,13.552380952380899,401.8,409.2,424.6,35.86355116607275,-20.128593479378083,-19.05348334889154,-1.075110130486543,469.68503077519097,424.6,379.5149692248091
2022-10-21,2330,38968511,15297273710,395.5,398.5,389.5,389.5,-8.0,64043,10.319841269841197,10.841534391534339,397.3,403.05,420.85,33.71524349900986,-20.406180539150853,-19.324022786943402,-1.0821577522074506,464.4895462854498,420.85,377.2104537145502
2022-10-24,2330,48691083,18995017699,395.0,397.5,387.0,387.0,-2.5,58612,11.13333333333326,11.675661375661322,395.3,397.95,417.45,33.04899514053544,-20.59054441174601,-19.577327111903923,-1.0132172998420863,460.5091453700601,417.45,374.3908546299399
2022-10-25,2330,81173913,30515958539,380.0,382.5,371.0,371.0,-16.0,155200,4.999999999999926,8.817724867724815,388.1,394.9,413.675,29.087325160334636,-21.77669223885914,-20.017200137294967,-1.7594921015641738,459.0603225173062,413.675,368.28967748269383
2022-10-26,2330,61440878,23045141097,370.5,379.0,370.0,376.0,5.0,46073,5.458937198067559,7.197423510466936,384.2,392.75,410.075,31.837134482699476,-22.058982505242795,-20.425556610884534,-1.6334258943582611,455.4206447743335,410.075,364.7293552256665
2022-10-27,2330,47160778,18190840150,384.5,389.0,382.5,385.5,9.5,37777,18.31179005092041,9.59024241632932,381.8,391.8,407.45,36.8479076282916,-21.270930919016394,-20.594631472510905,-0.6762994465054888,452.09851621274765,407.45,362.8014837872523
2022-10-28,2330,44691746,16923109361,379.5,382.0,375.0,379.5,-6.0,48116,26.87034860947897,16.880358619489,379.8,388.55,404.675,35.09324833932458,-20.889740292553938,-20.65365323651951,-0.23608705603442814,449.02731110100194,404.675,360.3226888989981
2022-10-31,2330,40598928,15721543079,386.0,390.0,381.0,390.0,10.5,32816,41.570141570141494,28.917426743513648,380.4,387.85,403.075,40.43850191302573,-19.51542011179214,-20.426006611574035,0.9105864997818962,447.1196080695468,403.075,359.03039193045316
2022-11-01,2330,42123141,16428079355,388.5,393.0,386.0,391.5,1.5,29780,52.75237643658689,40.39762220540248,384.5,386.3,401.8,41.18368483558118,-18.09661746177312,-19.960128781613854,1.8635113198407325,445.63423319735324,401.8,357.9657668026468
2022-11-02,2330,23169428,9091891929,391.0,395.0,388.5,395.0,3.5,22285,73.43358395989968,55.918700655542715,388.3,386.25,400.1,42.97640836079676,-16.49958840592609,-19.2680207064763,2.7684323005502094,442.1851517758926,400.1,358.0148482241074
2022-11-03,2330,42092776,16201844314,385.0,387.0,383.5,384.0,-11.0,52660,71.3556618819776,65.84720742615475,388.0,384.9,397.05,38.95743452655132,-15.937818195152147,-18.60198020421147,2.6641620090593214,434.23319512898223,397.05,359.8668048710178
2022-11-04,2330,30839846,11762941797,381.0,384.5,378.5,382.0,-2.0,26895,62.209463051568235,68.99956963114853,388.5,384.15,393.6,38.25692013934193,-15.475601440897321,-17.97670445154864,2.501103010651317,421.8517256110121,393.6,365.34827438898793
2022-11-07,2330,37704746,14710405524,390.0,393.0,387.0,390.0,8.0,30880,59.63636363636355,64.40049618996981,388.5,384.45,391.2,42.695652470191646,-14.29892903866471,-17.241149368971854,2.942220330307144,410.78162403887745,391.2,371.6183759611225
2022-11-08,2330,32576136,12954941396,395.0,399.5,394.0,399.0,9.0,35956,75.31972789115638,65.72185152636274,390.0,387.25,391.075,47.28685840649533,-12.496135230207074,-16.292146541218898,3.7960113110118243,410.42254506390964,391.075,371.72745493609034
